#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
POLR2G	GTF2E2	9606.ENSP00000301788	9606.ENSP00000348168	0	0	0	0	0.154	0.906	0.600	0.445	0.980
POLR2G	TBP	9606.ENSP00000301788	9606.ENSP00000375942	0	0	0	0	0.078	0.871	0.600	0.674	0.982
POLR2G	CTDP1	9606.ENSP00000301788	9606.ENSP00000484525	0	0	0	0	0.087	0.806	0.600	0.820	0.985
POLR2G	GTF2F1	9606.ENSP00000301788	9606.ENSP00000377969	0	0	0	0	0.118	0.962	0.600	0.480	0.992
POLR2G	TCEA1	9606.ENSP00000301788	9606.ENSP00000428426	0	0	0	0	0.076	0.957	0.600	0.701	0.994
POLR2G	RPAP2	9606.ENSP00000301788	9606.ENSP00000476948	0	0	0	0	0.062	0.971	0.600	0.619	0.995
POLR2G	GTF2B	9606.ENSP00000301788	9606.ENSP00000359531	0	0	0	0	0.086	0.964	0.600	0.874	0.998
POLR2G	POLR2A	9606.ENSP00000301788	9606.ENSP00000480158	0	0	0	0	0.111	0.998	0.900	0.971	0.999
POLR2G	POLR2F	9606.ENSP00000301788	9606.ENSP00000403852	0	0	0	0	0.277	0.999	0.900	0.964	0.999
POLR2G	POLR2L	9606.ENSP00000301788	9606.ENSP00000324124	0	0	0	0	0.229	0.999	0.900	0.913	0.999
POLR2G	POLR2E	9606.ENSP00000301788	9606.ENSP00000478303	0	0	0	0	0.218	0.999	0.900	0.952	0.999
POLR2G	POLR2H	9606.ENSP00000301788	9606.ENSP00000415536	0	0	0	0	0.292	0.997	0.900	0.932	0.999
POLR2G	POLR2B	9606.ENSP00000301788	9606.ENSP00000370625	0	0	0	0	0.099	0.998	0.900	0.911	0.999
POLR2G	SUPT5H	9606.ENSP00000301788	9606.ENSP00000470252	0	0	0	0	0.089	0.985	0.600	0.846	0.999
POLR2G	GTF2F2	9606.ENSP00000301788	9606.ENSP00000340823	0	0	0	0	0.175	0.994	0.600	0.703	0.999
POLR2G	POLR2K	9606.ENSP00000301788	9606.ENSP00000342889	0	0	0	0	0.153	0.995	0.900	0.902	0.999
POLR2H	POLR2C	9606.ENSP00000415536	9606.ENSP00000219252	0	0	0	0	0.198	0.997	0.900	0.933	0.999
POLR2H	POLR2I	9606.ENSP00000415536	9606.ENSP00000221859	0	0	0	0	0.236	0.989	0.900	0.877	0.999
POLR2H	SUPT4H1	9606.ENSP00000415536	9606.ENSP00000225504	0	0	0	0	0.182	0.689	0.600	0.258	0.914
POLR2H	MNAT1	9606.ENSP00000415536	9606.ENSP00000261245	0	0	0	0	0.074	0.559	0.600	0.044	0.823
POLR2H	POLR2D	9606.ENSP00000415536	9606.ENSP00000272645	0	0	0	0	0.187	0.966	0.900	0.673	0.998
POLR2H	GTF2E1	9606.ENSP00000415536	9606.ENSP00000283875	0	0	0	0	0.080	0.559	0.600	0.252	0.862
POLR2H	ERCC3	9606.ENSP00000415536	9606.ENSP00000285398	0	0	0	0	0.066	0.559	0.600	0.062	0.824
POLR2H	MED7	9606.ENSP00000415536	9606.ENSP00000286317	0	0	0	0	0	0.861	0	0.046	0.861
POLR2H	POLR2J	9606.ENSP00000415536	9606.ENSP00000292614	0	0	0	0	0.380	0.821	0.900	0.898	0.998
POLR2H	LEO1	9606.ENSP00000415536	9606.ENSP00000299601	0	0	0	0	0.067	0	0.600	0.297	0.715
POLR2H	POLR2G	9606.ENSP00000415536	9606.ENSP00000301788	0	0	0	0	0.292	0.997	0.900	0.932	0.999
POLR2H	MED14	9606.ENSP00000415536	9606.ENSP00000323720	0	0	0	0	0.074	0.814	0	0	0.820
POLR2H	POLR2L	9606.ENSP00000415536	9606.ENSP00000324124	0	0	0	0	0.539	0.997	0.900	0.990	0.999
POLR2H	GTF2F2	9606.ENSP00000415536	9606.ENSP00000340823	0	0	0	0	0.106	0.831	0.600	0.479	0.964
POLR2H	POLR2K	9606.ENSP00000415536	9606.ENSP00000342889	0	0	0	0	0.344	0.997	0.900	0.913	0.999
POLR2H	GTF2E2	9606.ENSP00000415536	9606.ENSP00000348168	0	0	0	0	0.088	0.559	0.600	0.190	0.852
POLR2H	CDC73	9606.ENSP00000415536	9606.ENSP00000356405	0	0	0	0	0.104	0.133	0.600	0.389	0.785
POLR2H	GTF2B	9606.ENSP00000415536	9606.ENSP00000359531	0	0	0	0	0.063	0.955	0.600	0.705	0.994
POLR2H	RPRD1B	9606.ENSP00000415536	9606.ENSP00000362532	0	0	0	0	0.054	0.412	0.600	0	0.758
POLR2H	POLR2B	9606.ENSP00000415536	9606.ENSP00000370625	0	0	0	0	0.080	0.998	0.900	0.881	0.999
POLR2H	TBP	9606.ENSP00000415536	9606.ENSP00000375942	0	0	0	0	0.063	0.689	0.600	0.499	0.933
POLR2H	GTF2F1	9606.ENSP00000415536	9606.ENSP00000377969	0	0	0	0	0.076	0.690	0.600	0.347	0.915
POLR2H	GTF2A2	9606.ENSP00000415536	9606.ENSP00000379372	0	0	0	0	0.198	0.559	0.600	0.290	0.886
POLR2H	POLR2F	9606.ENSP00000415536	9606.ENSP00000403852	0	0	0	0	0.530	0.982	0.900	0.993	0.999
POLR2H	GTF2A1	9606.ENSP00000415536	9606.ENSP00000452454	0	0	0	0	0	0.389	0.600	0.101	0.761
POLR2H	TCEA1	9606.ENSP00000415536	9606.ENSP00000428426	0	0	0	0	0.153	0.731	0.600	0.605	0.959
POLR2H	RPAP2	9606.ENSP00000415536	9606.ENSP00000476948	0	0	0	0	0.054	0.884	0.600	0.373	0.968
POLR2H	SUPT5H	9606.ENSP00000415536	9606.ENSP00000470252	0	0	0	0	0.059	0.911	0.600	0.256	0.972
POLR2H	POLR2A	9606.ENSP00000415536	9606.ENSP00000480158	0	0	0	0	0.072	0.997	0.900	0.975	0.999
POLR2H	POLR2E	9606.ENSP00000415536	9606.ENSP00000478303	0	0	0	0	0.750	0.997	0.900	0.975	0.999
POLR2I	POLR2C	9606.ENSP00000221859	9606.ENSP00000219252	0	0	0	0	0.159	0.995	0.900	0.898	0.999
POLR2I	PAF1	9606.ENSP00000221859	9606.ENSP00000221265	0	0	0	0	0.066	0.822	0.600	0.066	0.929
POLR2I	RNGTT	9606.ENSP00000221859	9606.ENSP00000358497	0	0	0	0	0.091	0.409	0.600	0.063	0.771
POLR2I	CTDP1	9606.ENSP00000221859	9606.ENSP00000484525	0	0	0	0	0.077	0.243	0.600	0.353	0.795
POLR2I	POLR2M	9606.ENSP00000221859	9606.ENSP00000299638	0	0	0	0	0.062	0.819	0	0.066	0.827
POLR2I	MED14	9606.ENSP00000221859	9606.ENSP00000323720	0	0	0	0	0.083	0.814	0	0.170	0.846
POLR2I	MED7	9606.ENSP00000221859	9606.ENSP00000286317	0	0	0	0	0	0.855	0	0.117	0.867
POLR2I	CDK7	9606.ENSP00000221859	9606.ENSP00000256443	0	0	0	0	0.074	0.800	0.600	0.129	0.926
POLR2I	CCNH	9606.ENSP00000221859	9606.ENSP00000256897	0	0	0	0	0.105	0.817	0.600	0.070	0.931
POLR2I	CTR9	9606.ENSP00000221859	9606.ENSP00000355013	0	0	0	0	0.131	0.800	0.600	0.166	0.934
POLR2I	GTF2H1	9606.ENSP00000221859	9606.ENSP00000265963	0	0	0	0	0.083	0.800	0.600	0.270	0.939
POLR2I	CDC73	9606.ENSP00000221859	9606.ENSP00000356405	0	0	0	0	0.107	0.818	0.600	0.237	0.944
POLR2I	LEO1	9606.ENSP00000221859	9606.ENSP00000299601	0	0	0	0	0.082	0.826	0.600	0.231	0.944
POLR2I	SUPT6H	9606.ENSP00000221859	9606.ENSP00000319104	0	0	0	0	0.096	0.804	0.600	0.324	0.945
POLR2I	GTF2A1	9606.ENSP00000221859	9606.ENSP00000452454	0	0	0	0	0.067	0.871	0.600	0.053	0.948
POLR2I	RPRD1B	9606.ENSP00000221859	9606.ENSP00000362532	0	0	0	0	0.062	0.875	0.600	0.085	0.951
POLR2I	RTF1	9606.ENSP00000221859	9606.ENSP00000374280	0	0	0	0	0.093	0.819	0.600	0.391	0.954
POLR2I	GTF2A2	9606.ENSP00000221859	9606.ENSP00000379372	0	0	0	0	0.111	0.906	0.600	0.067	0.964
POLR2I	MNAT1	9606.ENSP00000221859	9606.ENSP00000261245	0	0	0	0	0.150	0.906	0.600	0.223	0.971
POLR2I	ERCC3	9606.ENSP00000221859	9606.ENSP00000285398	0	0	0	0	0.063	0.906	0.600	0.338	0.973
POLR2I	TBP	9606.ENSP00000221859	9606.ENSP00000375942	0	0	0	0	0.064	0.871	0.600	0.511	0.973
POLR2I	RPAP2	9606.ENSP00000221859	9606.ENSP00000476948	0	0	0	0	0.112	0.887	0.600	0.451	0.975
POLR2I	GTF2E2	9606.ENSP00000221859	9606.ENSP00000348168	0	0	0	0	0.097	0.906	0.600	0.475	0.979
POLR2I	GTF2E1	9606.ENSP00000221859	9606.ENSP00000283875	0	0	0	0	0.088	0.935	0.600	0.669	0.991
POLR2I	SUPT5H	9606.ENSP00000221859	9606.ENSP00000470252	0	0	0	0	0.081	0.952	0.600	0.699	0.994
POLR2I	GTF2B	9606.ENSP00000221859	9606.ENSP00000359531	0	0	0	0	0.065	0.934	0.600	0.827	0.995
POLR2I	SUPT4H1	9606.ENSP00000221859	9606.ENSP00000225504	0	0	0	0	0.245	0.950	0.600	0.806	0.996
POLR2I	TCEA1	9606.ENSP00000221859	9606.ENSP00000428426	0	0	0	0	0.062	0.955	0.600	0.880	0.997
POLR2I	GTF2F1	9606.ENSP00000221859	9606.ENSP00000377969	0	0	0	0	0.093	0.981	0.600	0.779	0.998
POLR2I	GTF2F2	9606.ENSP00000221859	9606.ENSP00000340823	0	0	0	0	0.093	0.978	0.600	0.820	0.998
POLR2I	POLR2F	9606.ENSP00000221859	9606.ENSP00000403852	0	0	0	0	0.315	0.995	0.900	0.934	0.999
POLR2I	POLR2G	9606.ENSP00000221859	9606.ENSP00000301788	0	0	0	0	0.310	0.995	0.900	0.892	0.999
POLR2I	POLR2A	9606.ENSP00000221859	9606.ENSP00000480158	0	0	0	0	0.152	0.997	0.900	0.914	0.999
POLR2I	POLR2H	9606.ENSP00000221859	9606.ENSP00000415536	0	0	0	0	0.236	0.989	0.900	0.877	0.999
POLR2I	POLR2D	9606.ENSP00000221859	9606.ENSP00000272645	0	0	0	0	0.150	0.995	0.900	0.775	0.999
POLR2I	POLR2J	9606.ENSP00000221859	9606.ENSP00000292614	0.058	0	0	0	0.407	0.941	0.900	0.825	0.999
POLR2I	POLR2E	9606.ENSP00000221859	9606.ENSP00000478303	0	0	0	0	0.264	0.995	0.900	0.947	0.999
POLR2I	POLR2L	9606.ENSP00000221859	9606.ENSP00000324124	0	0	0	0	0.399	0.995	0.900	0.886	0.999
POLR2I	POLR2B	9606.ENSP00000221859	9606.ENSP00000370625	0	0	0	0	0.088	0.998	0.900	0.970	0.999
POLR2I	POLR2K	9606.ENSP00000221859	9606.ENSP00000342889	0	0	0	0	0.132	0.995	0.900	0.880	0.999
POLR2J	POLR2C	9606.ENSP00000292614	9606.ENSP00000219252	0	0	0	0	0.190	0.999	0.900	0.994	0.999
POLR2J	PAF1	9606.ENSP00000292614	9606.ENSP00000221265	0	0	0	0	0.071	0.800	0.600	0	0.919
POLR2J	POLR2I	9606.ENSP00000292614	9606.ENSP00000221859	0.058	0	0	0	0.407	0.941	0.900	0.825	0.999
POLR2J	SUPT4H1	9606.ENSP00000292614	9606.ENSP00000225504	0	0	0	0	0.469	0.908	0.600	0.390	0.986
POLR2J	CDK7	9606.ENSP00000292614	9606.ENSP00000256443	0	0	0	0	0.130	0.800	0.600	0.208	0.937
POLR2J	CCNH	9606.ENSP00000292614	9606.ENSP00000256897	0	0	0	0	0.107	0.803	0.600	0.101	0.928
POLR2J	MNAT1	9606.ENSP00000292614	9606.ENSP00000261245	0	0	0	0	0.118	0.864	0.600	0.112	0.951
POLR2J	GTF2H1	9606.ENSP00000292614	9606.ENSP00000265963	0	0	0	0	0.092	0.800	0.600	0.096	0.925
POLR2J	POLR2D	9606.ENSP00000292614	9606.ENSP00000272645	0	0	0	0	0.119	0.991	0.900	0.654	0.999
POLR2J	GTF2E1	9606.ENSP00000292614	9606.ENSP00000283875	0.042	0	0	0	0.093	0.868	0.600	0.142	0.953
POLR2J	ERCC3	9606.ENSP00000292614	9606.ENSP00000285398	0	0	0	0	0.068	0.942	0.600	0.159	0.979
POLR2J	MED7	9606.ENSP00000292614	9606.ENSP00000286317	0	0	0	0	0.065	0.689	0	0.523	0.849
POLR2J	MED14	9606.ENSP00000292614	9606.ENSP00000323720	0	0	0	0	0.088	0.642	0	0.662	0.880
POLR2J	POLR2M	9606.ENSP00000292614	9606.ENSP00000299638	0	0	0	0	0.062	0.859	0	0.266	0.894
POLR2J	RPRD1B	9606.ENSP00000292614	9606.ENSP00000362532	0	0	0	0	0.062	0.811	0.600	0	0.922
POLR2J	RTF1	9606.ENSP00000292614	9606.ENSP00000374280	0	0	0	0	0.094	0.800	0.600	0.131	0.928
POLR2J	SUPT6H	9606.ENSP00000292614	9606.ENSP00000319104	0	0	0	0	0.088	0.813	0.600	0.108	0.931
POLR2J	LEO1	9606.ENSP00000292614	9606.ENSP00000299601	0	0	0	0	0.093	0.800	0.600	0.177	0.932
POLR2J	CTR9	9606.ENSP00000292614	9606.ENSP00000355013	0	0	0	0	0.174	0.800	0.600	0.170	0.937
POLR2J	GTF2A1	9606.ENSP00000292614	9606.ENSP00000452454	0	0	0	0	0.065	0.857	0.600	0	0.942
POLR2J	CDC73	9606.ENSP00000292614	9606.ENSP00000356405	0	0	0	0	0.100	0.842	0.600	0.161	0.946
POLR2J	GTF2E2	9606.ENSP00000292614	9606.ENSP00000348168	0	0	0	0	0.107	0.864	0.600	0.168	0.954
POLR2J	CTDP1	9606.ENSP00000292614	9606.ENSP00000484525	0	0	0	0	0.099	0.854	0.600	0.343	0.960
POLR2J	TBP	9606.ENSP00000292614	9606.ENSP00000375942	0	0	0	0	0.063	0.859	0.600	0.393	0.963
POLR2J	GTF2A2	9606.ENSP00000292614	9606.ENSP00000379372	0	0	0	0	0.475	0.864	0.600	0.213	0.974
POLR2J	RPAP2	9606.ENSP00000292614	9606.ENSP00000476948	0	0	0	0	0.062	0.745	0.600	0.768	0.974
POLR2J	GTF2F1	9606.ENSP00000292614	9606.ENSP00000377969	0	0	0	0	0.093	0.941	0.600	0.285	0.982
POLR2J	TCEA1	9606.ENSP00000292614	9606.ENSP00000428426	0.058	0	0	0	0.146	0.907	0.600	0.555	0.984
POLR2J	SUPT5H	9606.ENSP00000292614	9606.ENSP00000470252	0	0	0	0	0.061	0.958	0.600	0.231	0.986
POLR2J	GTF2F2	9606.ENSP00000292614	9606.ENSP00000340823	0	0	0	0	0.084	0.977	0.600	0.403	0.994
POLR2J	GTF2B	9606.ENSP00000292614	9606.ENSP00000359531	0	0	0	0	0.079	0.978	0.600	0.642	0.996
POLR2J	POLR2H	9606.ENSP00000292614	9606.ENSP00000415536	0	0	0	0	0.380	0.821	0.900	0.898	0.998
POLR2J	POLR2B	9606.ENSP00000292614	9606.ENSP00000370625	0	0	0	0	0.087	0.996	0.900	0.919	0.999
POLR2J	POLR2K	9606.ENSP00000292614	9606.ENSP00000342889	0	0	0	0	0.229	0.994	0.900	0.916	0.999
POLR2J	POLR2A	9606.ENSP00000292614	9606.ENSP00000480158	0	0	0	0	0.077	0.989	0.900	0.824	0.999
POLR2J	POLR2F	9606.ENSP00000292614	9606.ENSP00000403852	0	0	0	0	0.457	0.963	0.900	0.844	0.999
POLR2J	POLR2G	9606.ENSP00000292614	9606.ENSP00000301788	0	0	0	0	0.231	0.991	0.900	0.861	0.999
POLR2J	POLR2L	9606.ENSP00000292614	9606.ENSP00000324124	0	0	0	0	0.713	0.941	0.900	0.944	0.999
POLR2J	POLR2E	9606.ENSP00000292614	9606.ENSP00000478303	0.051	0	0	0	0.487	0.979	0.900	0.889	0.999
POLR2K	POLR2C	9606.ENSP00000342889	9606.ENSP00000219252	0	0	0	0	0.108	0.999	0.900	0.919	0.999
POLR2K	PAF1	9606.ENSP00000342889	9606.ENSP00000221265	0	0	0	0	0.053	0.800	0.600	0	0.917
POLR2K	POLR2I	9606.ENSP00000342889	9606.ENSP00000221859	0	0	0	0	0.132	0.995	0.900	0.880	0.999
POLR2K	SUPT4H1	9606.ENSP00000342889	9606.ENSP00000225504	0	0	0	0	0.147	0.934	0.600	0.230	0.980
POLR2K	CDK7	9606.ENSP00000342889	9606.ENSP00000256443	0	0	0	0	0.077	0.800	0.600	0.113	0.925
POLR2K	CCNH	9606.ENSP00000342889	9606.ENSP00000256897	0	0	0	0	0.073	0.800	0.600	0.129	0.926
POLR2K	MNAT1	9606.ENSP00000342889	9606.ENSP00000261245	0	0	0	0	0.086	0.906	0.600	0.151	0.967
POLR2K	GTF2H1	9606.ENSP00000342889	9606.ENSP00000265963	0	0	0	0	0	0.800	0.600	0.134	0.924
POLR2K	POLR2D	9606.ENSP00000342889	9606.ENSP00000272645	0	0	0	0	0.123	0.992	0.900	0.809	0.999
POLR2K	GTF2E1	9606.ENSP00000342889	9606.ENSP00000283875	0	0	0	0	0	0.949	0.600	0.447	0.987
POLR2K	ERCC3	9606.ENSP00000342889	9606.ENSP00000285398	0	0	0	0	0	0.906	0.600	0.101	0.963
POLR2K	MED7	9606.ENSP00000342889	9606.ENSP00000286317	0	0	0	0	0.183	0.814	0	0	0.841
POLR2K	POLR2J	9606.ENSP00000342889	9606.ENSP00000292614	0	0	0	0	0.229	0.994	0.900	0.916	0.999
POLR2K	LEO1	9606.ENSP00000342889	9606.ENSP00000299601	0	0	0	0	0	0.804	0.600	0	0.918
POLR2K	POLR2G	9606.ENSP00000342889	9606.ENSP00000301788	0	0	0	0	0.153	0.995	0.900	0.902	0.999
POLR2K	SUPT6H	9606.ENSP00000342889	9606.ENSP00000319104	0	0	0	0	0	0.800	0.600	0.246	0.934
POLR2K	MED14	9606.ENSP00000342889	9606.ENSP00000323720	0	0	0	0	0	0.814	0	0	0.814
POLR2K	POLR2L	9606.ENSP00000342889	9606.ENSP00000324124	0	0	0	0	0.812	0.986	0.900	0.977	0.999
POLR2K	GTF2F2	9606.ENSP00000342889	9606.ENSP00000340823	0	0	0	0	0.063	0.955	0.600	0.574	0.992
POLR2K	CTDP1	9606.ENSP00000342889	9606.ENSP00000484525	0	0	0	0	0	0.243	0.600	0.299	0.769
POLR2K	CTR9	9606.ENSP00000342889	9606.ENSP00000355013	0	0	0	0	0.062	0.800	0.600	0	0.918
POLR2K	CDC73	9606.ENSP00000342889	9606.ENSP00000356405	0	0	0	0	0.065	0.818	0.600	0	0.926
POLR2K	RPAP2	9606.ENSP00000342889	9606.ENSP00000476948	0	0	0	0	0	0.788	0.600	0.431	0.947
POLR2K	GTF2A1	9606.ENSP00000342889	9606.ENSP00000452454	0	0	0	0	0	0.871	0.600	0.053	0.947
POLR2K	RTF1	9606.ENSP00000342889	9606.ENSP00000374280	0	0	0	0	0	0.800	0.600	0.460	0.953
POLR2K	GTF2A2	9606.ENSP00000342889	9606.ENSP00000379372	0	0	0	0	0.177	0.906	0.600	0.063	0.967
POLR2K	TBP	9606.ENSP00000342889	9606.ENSP00000375942	0	0	0	0	0.065	0.871	0.600	0.488	0.972
POLR2K	GTF2F1	9606.ENSP00000342889	9606.ENSP00000377969	0	0	0	0	0	0.934	0.600	0.371	0.982
POLR2K	SUPT5H	9606.ENSP00000342889	9606.ENSP00000470252	0	0	0	0	0	0.934	0.600	0.415	0.983
POLR2K	GTF2E2	9606.ENSP00000342889	9606.ENSP00000348168	0	0	0	0	0.062	0.949	0.600	0.328	0.985
POLR2K	GTF2B	9606.ENSP00000342889	9606.ENSP00000359531	0	0	0	0	0.093	0.906	0.600	0.706	0.988
POLR2K	TCEA1	9606.ENSP00000342889	9606.ENSP00000428426	0	0	0	0	0.151	0.943	0.600	0.717	0.993
POLR2K	POLR2H	9606.ENSP00000342889	9606.ENSP00000415536	0	0	0	0	0.344	0.997	0.900	0.913	0.999
POLR2K	POLR2E	9606.ENSP00000342889	9606.ENSP00000478303	0	0	0	0	0.257	0.998	0.900	0.935	0.999
POLR2K	POLR2F	9606.ENSP00000342889	9606.ENSP00000403852	0	0	0	0	0.464	0.998	0.900	0.910	0.999
POLR2K	POLR2A	9606.ENSP00000342889	9606.ENSP00000480158	0	0	0	0	0.062	0.999	0.900	0.983	0.999
POLR2K	POLR2B	9606.ENSP00000342889	9606.ENSP00000370625	0	0	0	0	0.064	0.999	0.900	0.912	0.999
POLR2L	POLR2C	9606.ENSP00000324124	9606.ENSP00000219252	0.219	0	0	0	0.201	0.999	0.900	0.961	0.999
POLR2L	PAF1	9606.ENSP00000324124	9606.ENSP00000221265	0	0	0	0	0.062	0.800	0.600	0	0.918
POLR2L	POLR2I	9606.ENSP00000324124	9606.ENSP00000221859	0	0	0	0	0.399	0.995	0.900	0.886	0.999
POLR2L	SUPT4H1	9606.ENSP00000324124	9606.ENSP00000225504	0	0	0	0	0.251	0.934	0.600	0.476	0.988
POLR2L	CDK7	9606.ENSP00000324124	9606.ENSP00000256443	0	0	0	0	0.086	0.800	0.600	0.063	0.922
POLR2L	CCNH	9606.ENSP00000324124	9606.ENSP00000256897	0	0	0	0	0.082	0.800	0.600	0.137	0.928
POLR2L	MNAT1	9606.ENSP00000324124	9606.ENSP00000261245	0	0	0	0	0.102	0.906	0.600	0	0.963
POLR2L	GTF2H1	9606.ENSP00000324124	9606.ENSP00000265963	0	0	0	0	0.072	0.800	0.600	0.201	0.932
POLR2L	POLR2D	9606.ENSP00000324124	9606.ENSP00000272645	0	0	0	0	0.211	0.996	0.900	0.908	0.999
POLR2L	GTF2E1	9606.ENSP00000324124	9606.ENSP00000283875	0	0	0	0	0.049	0.934	0.600	0.345	0.981
POLR2L	ERCC3	9606.ENSP00000324124	9606.ENSP00000285398	0	0	0	0	0.046	0.906	0.600	0	0.961
POLR2L	MED7	9606.ENSP00000324124	9606.ENSP00000286317	0	0	0	0	0	0.918	0	0	0.918
POLR2L	POLR2J	9606.ENSP00000324124	9606.ENSP00000292614	0	0	0	0	0.713	0.941	0.900	0.944	0.999
POLR2L	LEO1	9606.ENSP00000324124	9606.ENSP00000299601	0	0	0	0	0	0.800	0.600	0.075	0.919
POLR2L	POLR2M	9606.ENSP00000324124	9606.ENSP00000299638	0	0	0	0	0.049	0.839	0	0.421	0.903
POLR2L	POLR2G	9606.ENSP00000324124	9606.ENSP00000301788	0	0	0	0	0.229	0.999	0.900	0.913	0.999
POLR2L	SUPT6H	9606.ENSP00000324124	9606.ENSP00000319104	0	0	0	0	0.074	0.800	0.600	0.598	0.966
POLR2L	MED14	9606.ENSP00000324124	9606.ENSP00000323720	0	0	0	0	0.071	0.814	0	0	0.819
POLR2L	CTDP1	9606.ENSP00000324124	9606.ENSP00000484525	0	0	0	0	0.078	0.244	0.600	0.083	0.710
POLR2L	RNGTT	9606.ENSP00000324124	9606.ENSP00000358497	0	0	0	0	0.061	0.297	0.600	0	0.712
POLR2L	CTR9	9606.ENSP00000324124	9606.ENSP00000355013	0	0	0	0	0.096	0.800	0.600	0.112	0.927
POLR2L	RTF1	9606.ENSP00000324124	9606.ENSP00000374280	0	0	0	0	0.099	0.800	0.600	0.155	0.930
POLR2L	RPAP2	9606.ENSP00000324124	9606.ENSP00000476948	0	0	0	0	0	0.788	0.600	0.367	0.941
POLR2L	CDC73	9606.ENSP00000324124	9606.ENSP00000356405	0	0	0	0	0.096	0.817	0.600	0.232	0.942
POLR2L	RPRD1B	9606.ENSP00000324124	9606.ENSP00000362532	0	0	0	0	0.069	0.870	0.600	0.077	0.949
POLR2L	GTF2A1	9606.ENSP00000324124	9606.ENSP00000452454	0	0	0	0	0.052	0.871	0.600	0.278	0.960
POLR2L	TBP	9606.ENSP00000324124	9606.ENSP00000375942	0	0	0	0	0.065	0.871	0.600	0.296	0.961
POLR2L	GTF2E2	9606.ENSP00000324124	9606.ENSP00000348168	0	0	0	0	0.092	0.906	0.600	0	0.962
POLR2L	GTF2B	9606.ENSP00000324124	9606.ENSP00000359531	0	0	0	0	0.073	0.907	0.600	0.416	0.977
POLR2L	SUPT5H	9606.ENSP00000324124	9606.ENSP00000470252	0	0	0	0	0.046	0.914	0.600	0.515	0.982
POLR2L	GTF2F1	9606.ENSP00000324124	9606.ENSP00000377969	0	0	0	0	0.096	0.952	0.600	0.216	0.984
POLR2L	GTF2F2	9606.ENSP00000324124	9606.ENSP00000340823	0	0	0	0	0.099	0.955	0.600	0.260	0.986
POLR2L	GTF2A2	9606.ENSP00000324124	9606.ENSP00000379372	0	0	0	0	0.659	0.906	0.600	0.062	0.986
POLR2L	TCEA1	9606.ENSP00000324124	9606.ENSP00000428426	0	0	0	0	0.110	0.950	0.600	0.641	0.992
POLR2L	POLR2H	9606.ENSP00000324124	9606.ENSP00000415536	0	0	0	0	0.539	0.997	0.900	0.990	0.999
POLR2L	POLR2E	9606.ENSP00000324124	9606.ENSP00000478303	0.143	0	0	0	0.812	0.998	0.900	0.939	0.999
POLR2L	POLR2F	9606.ENSP00000324124	9606.ENSP00000403852	0.295	0	0	0	0.831	0.986	0.900	0.929	0.999
POLR2L	POLR2A	9606.ENSP00000324124	9606.ENSP00000480158	0.071	0	0	0	0.076	0.999	0.900	0.843	0.999
POLR2L	POLR2K	9606.ENSP00000324124	9606.ENSP00000342889	0	0	0	0	0.812	0.986	0.900	0.977	0.999
POLR2L	POLR2B	9606.ENSP00000324124	9606.ENSP00000370625	0.123	0	0	0	0.071	0.999	0.900	0.936	0.999
POLR2M	POLR2C	9606.ENSP00000299638	9606.ENSP00000219252	0	0	0	0	0.063	0.823	0	0.310	0.876
POLR2M	POLR2I	9606.ENSP00000299638	9606.ENSP00000221859	0	0	0	0	0.062	0.819	0	0.066	0.827
POLR2M	POLR2D	9606.ENSP00000299638	9606.ENSP00000272645	0	0	0	0	0.062	0.792	0	0	0.796
POLR2M	POLR2J	9606.ENSP00000299638	9606.ENSP00000292614	0	0	0	0	0.062	0.859	0	0.266	0.894
POLR2M	RPRD1B	9606.ENSP00000299638	9606.ENSP00000362532	0	0	0	0	0	0.791	0	0.085	0.800
POLR2M	POLR2F	9606.ENSP00000299638	9606.ENSP00000403852	0	0	0	0	0	0.684	0	0.433	0.813
POLR2M	POLR2G	9606.ENSP00000299638	9606.ENSP00000301788	0	0	0	0	0.063	0.770	0	0.298	0.835
POLR2M	POLR2B	9606.ENSP00000299638	9606.ENSP00000370625	0	0	0	0	0.049	0.784	0	0.294	0.842
POLR2M	POLR2E	9606.ENSP00000299638	9606.ENSP00000478303	0	0	0	0	0.062	0.686	0	0.680	0.897
POLR2M	RPAP2	9606.ENSP00000299638	9606.ENSP00000476948	0	0	0	0	0	0.854	0	0.334	0.898
POLR2M	POLR2L	9606.ENSP00000299638	9606.ENSP00000324124	0	0	0	0	0.049	0.839	0	0.421	0.903
POLR2M	POLR2A	9606.ENSP00000299638	9606.ENSP00000480158	0	0	0	0	0.053	0.980	0	0.593	0.992
RNGTT	POLR2C	9606.ENSP00000358497	9606.ENSP00000219252	0	0	0	0	0.067	0.488	0.600	0.107	0.806
RNGTT	POLR2I	9606.ENSP00000358497	9606.ENSP00000221859	0	0	0	0	0.091	0.409	0.600	0.063	0.771
RNGTT	SUPT4H1	9606.ENSP00000358497	9606.ENSP00000225504	0	0	0	0	0.109	0.523	0	0.552	0.793
RNGTT	CDK7	9606.ENSP00000358497	9606.ENSP00000256443	0	0	0	0	0.073	0.152	0.600	0.172	0.705
RNGTT	POLR2D	9606.ENSP00000358497	9606.ENSP00000272645	0	0	0	0	0.053	0.619	0.600	0.127	0.857
